name,Accel World,Akame ga Kill!,Akatsuki no Yona,Aldnoah.Zero,Amagi Brilliant Park,Angel Beats!,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Another,Ansatsu Kyoushitsu (TV),Ao Haru Ride,Ao no Exorcist,Baccano!,Baka to Test to Shoukanjuu,Bakemonogatari,Bakuman.,Barakamon,Beelzebub,Berserk,Black Bullet,Black Lagoon,Black Lagoon: The Second Barrage,Bleach,Blood Lad,Blood+,Boku dake ga Inai Machi,Boku no Hero Academia,Boku wa Tomodachi ga Sukunai,Boku wa Tomodachi ga Sukunai Next,Btooom!,Charlotte,Chobits,Chuunibyou demo Koi ga Shitai!,Chuunibyou demo Koi ga Shitai! Ren,Clannad,Clannad: After Story,Claymore,Code Geass: Hangyaku no Lelouch,Code Geass: Hangyaku no Lelouch R2,Cowboy Bebop,D.Gray-man,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danshi Koukousei no Nichijou,Darker than Black: Kuro no Keiyakusha,Darker than Black: Ryuusei no Gemini,Date A Live,Deadman Wonderland,Death Note,Death Parade,Dragon Ball,Dragon Ball GT,Dragon Ball Z,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Durarara!!,Elfen Lied,Ergo Proxy,Eureka Seven,Fairy Tail,Fairy Tail (2014),Fate/Zero,Fate/Zero 2nd Season,Fate/stay night,Fate/stay night: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works 2nd Season,Free!,Fruits Basket,Full Metal Panic!,Fullmetal Alchemist,Fullmetal Alchemist: Brotherhood,Gangsta.,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",Gekkan Shoujo Nozaki-kun,Gintama,Golden Time,Gosick,Great Teacher Onizuka,Guilty Crown,Hai to Gensou no Grimgar,Haikyuu!!,Hataraku Maou-sama!,Hellsing,Hentai Ouji to Warawanai Neko.,Higashi no Eden,High School DxD,High School DxD New,Highschool of the Dead,Higurashi no Naku Koro ni,Higurashi no Naku Koro ni Kai,Hunter x Hunter (2011),Hyouka,IS: Infinite Stratos,Ichiban Ushiro no Daimaou,Inu x Boku SS,InuYasha,K,K-On!,K-On!!,Kaichou wa Maid-sama!,Kami nomi zo Shiru Sekai,Katanagatari,Katekyo Hitman Reborn!,Kaze no Stigma,Kekkai Sensen,Kill la Kill,Kimi ni Todoke,Kiseijuu: Sei no Kakuritsu,Kiss x Sis (TV),Kokoro Connect,Kono Subarashii Sekai ni Shukufuku wo!,Kore wa Zombie Desu ka?,Koutetsujou no Kabaneri,Kuroko no Basket,Kuroko no Basket 2nd Season,Kuroshitsuji,Kuroshitsuji II,Kyoukai no Kanata,Log Horizon,Log Horizon 2nd Season,Lovely★Complex,Lucky☆Star,Magi: The Kingdom of Magic,Magi: The Labyrinth of Magic,Mahou Shoujo Madoka★Magica,Mahouka Koukou no Rettousei,Mirai Nikki (TV),Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,Monogatari Series: Second Season,Monster,Mushishi,NHK ni Youkoso!,Nagi no Asukara,Nanatsu no Taizai,Naruto,Natsume Yuujinchou,Neon Genesis Evangelion,Nichijou,Nisekoi,Nisemonogatari,No Game No Life,Noragami,Noragami Aragoto,One Punch Man,Ookami to Koushinryou,Ookami to Koushinryou II,Ore Monogatari!!,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ouran Koukou Host Club,Overlord,Owari no Seraph,Pandora Hearts,Plastic Memories,Pokemon,Prison School,Psycho-Pass,Psycho-Pass 2,Re:Zero kara Hajimeru Isekai Seikatsu,ReLIFE,Rokka no Yuusha,Rosario to Vampire,Rosario to Vampire Capu2,Rurouni Kenshin: Meiji Kenkaku Romantan,Sakurasou no Pet na Kanojo,Samurai Champloo,Sankarea,School Days,Seitokai Yakuindomo,Serial Experiments Lain,Shakugan no Shana,Shigatsu wa Kimi no Uso,Shiki,Shingeki no Kyojin,Shinsekai yori,Shokugeki no Souma,Sora no Otoshimono,Soul Eater,Steins;Gate,Strike the Blood,Sukitte Ii na yo.,Suzumiya Haruhi no Yuuutsu,Suzumiya Haruhi no Yuuutsu (2009),Sword Art Online,Sword Art Online II,Tengen Toppa Gurren Lagann,To LOVE-Ru,Toaru Kagaku no Railgun,Toaru Majutsu no Index,Tokyo Ghoul,Tokyo Ghoul √A,Tonari no Kaibutsu-kun,Toradora!,Trigun,Trinity Seven,Vampire Knight,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,Zankyou no Terror,Zero no Tsukaima,Zero no Tsukaima: Futatsuki no Kishi,Zero no Tsukaima: Princesses no Rondo,Zetsuen no Tempest
Accel World,1.0,0.008670875808509606,0.012279346418068065,0.024556493128909528,0.016053389655007914,0.005383620119770372,-0.04782936024267534,0.058254403363221116,0.010278590963899605,0.034139256407579234,0.05409855152169213,-0.04017720865728272,0.026957893912829423,-0.06504013575785177,-0.02991962182034819,-0.06490657617475055,0.07982428338361462,-0.030604396444796185,0.045315001822788525,-0.04165519507199172,-0.05084632025474627,-0.016684405022390422,0.033157511448881294,-0.004796811294968923,-0.04302085582565424,-0.0017998473488444998,0.10865349001720324,0.049309190517028534,0.0992847478250545,0.0005501180811885431,0.026545054041304653,0.017146750625789166,0.010577942075611288,-0.025660672635929197,-0.06475612251223657,0.0010468835251427173,-0.08420110599287459,-0.10272600434735503,-0.056672018382868214,0.007646624744633526,0.04497795874527926,-0.03909982675223862,-0.060920878781171924,0.026311384836957677,0.08063126847464042,0.061359176140306275,-0.07355673700630262,-0.04623146173596636,-0.007041019537755782,0.014630754447322338,-0.006547897434143875,0.022328247005152863,-0.02085098376087753,0.0030414096267155364,-0.013293279565464326,-0.040030196521484256,-0.029838171799141666,-0.011740759958953484,-0.046459880721922,-0.06097825834025746,0.022257689996439844,-0.04380482368858784,-0.05042755144076462,0.040295454915820296,0.00014121714356156312,-0.014209249658050982,-0.031017572602975958,-0.07273706424313658,0.022719924206247726,0.008830311997771893,-0.06285473218729982,-0.07293028128544136,-0.006747020092539728,0.018197892783177284,-0.07754150679577008,0.04024983639275551,0.048210221115405516,-0.018062253511666886,0.04524543913596976,-0.011963050323803341,0.07942887647727609,-0.04373247172154212,0.0491866440601166,-0.004392120335581567,0.034128763452336223,-0.023908244455082883,-0.03921083324721935,-0.028326004412625002,-0.01820349599369354,0.08385692920899222,0.039257152735225065,0.04633186524901175,-0.0014571945089153274,0.0578073183191526,-0.00851323284157656,-0.023147402849101724,0.012710960091033511,-0.007048927426313879,-0.04961629585434114,-0.016420560943164023,0.02964410887672177,0.012627564261211937,-0.021329778001330346,-0.032185250845095895,-0.05123558657651061,0.03325170434719273,0.011319432786662167,0.01873439965750756,0.07085178487718459,0.035807363102925364,0.005574893282575055,-0.02279896282609509,0.0023503600648865893,0.020318446900706045,0.03560914988215841,0.043666582570244736,0.052410317514803274,-0.02863558613821327,-0.02924081055592415,-0.014974144749365804,0.010347124506683698,-0.03588242892135032,0.006504598867828169,0.014823342428175934,0.01866157915190117,-0.06811046184034353,-0.04626089940626077,-0.034703246552529474,-0.048925882556885375,0.023303295713820737,-0.05157171517190495,0.009468393303287505,-0.025501398816966787,-0.02614298716572093,-0.01006067772929932,0.03672052645027694,-0.01696615438046963,-0.051905058321021054,0.012786118353344473,0.025125833758838187,-0.07700906448455624,-0.06161682979952234,-0.08267549871037234,-0.015570886326495115,0.02842399781785266,-0.012776383982068314,0.0017888329564154256,0.019784736553385498,-0.020528018984411426,-0.007881738442058516,0.011886177576066765,-0.021657499928182347,-0.04786835050841883,0.010668074427468715,-0.013810490475897906,-0.020875234456980536,0.007655873463300947,0.03232112323535769,0.035379163153894055,-0.030337776145613574,0.018661496237452124,-0.032393220887673636,0.08257120703097667,0.03638174438274885,0.015777185713257518,0.0015771019400053076,0.007532147755819675,-0.08594943762126815,-0.04147613788781616,-0.03081813845477831,-0.031476173400814926,-0.03679454481545284,0.007491502411375632,-0.001651697501974454,-0.09093068792127541,0.05562464145343546,0.004687833765529284,-0.03751994852175395,0.01603471150455322,0.05685982917039568,0.016868416481022476,-0.054683412761806764,0.028891723354486025,0.028180619917103848,0.03066175064391819,-0.030029749485956474,0.02357969903762259,0.06319496920350659,-0.004586988609814266,-0.03505232438181454,0.03800997734338509,0.02351742931654459,0.024564046079965363,0.020353323572047888,-0.019377780051884053,-0.048544042207039936,0.018566855931326787,-0.005997493878674052,-0.010736843721622357,-0.001701536460575049
Akame ga Kill!,0.008670875808509606,1.0,0.04779682366065528,0.10223909541257631,0.04723348129393937,-0.014332084948429883,-0.03950483136807791,0.03605277373399296,0.004657673103519368,0.03313630468032467,0.009614178436330664,-0.06488084189463669,-0.021185432626779625,-0.06941679444868615,-0.03802039819842096,-0.0444478710010288,0.028614673506787335,-0.02799820748869255,0.11893868230365998,-0.018618335182257806,-0.020907914461068558,-0.006430968559392378,0.04944194179466795,-0.008888716357603183,-0.02919906139869385,0.001877806299098744,0.01666771473638197,0.012263118529522917,0.024713050575587973,0.06660842346460825,-0.010881395695035469,-0.021149503389248075,0.03427593068744318,-0.029439262381265804,-0.05988984955860376,0.009063864095222234,-0.05794579173538623,-0.06893742007504813,-0.05679251242846104,-0.02413480953438112,0.04308494970846344,-0.027818082171903506,-0.04941275831067778,-0.004142750922114507,0.02027985721837108,0.037741277993505434,-0.04750972443752996,-0.006625903877683146,-0.024607054534837323,0.011315974302482485,-0.008267230092620979,0.08407115417692804,-0.04860266066213379,-0.0002618272078155912,-0.007196666890136423,-0.04036245111599262,0.007900913891997364,0.018330744792489147,-0.0681240342246098,-0.10476955963384532,0.03237620529384534,-0.025492148912704835,-0.011070937549998976,0.03260829336991778,-0.02116984651888948,-0.011639958373545404,-0.030329856423289468,-0.07465482250615116,0.07771368481321823,0.021810307816340538,0.006793546667590958,-0.039659968466874265,0.03761707310141648,-0.010011152903499318,-0.03537262163534261,0.061126816048664025,0.030930654480711795,0.004847797125527192,-0.015725704951853478,-0.001603405465125721,0.01071134073394404,-0.03878556513176575,0.02052075402808321,-0.004776482766403845,0.05073767360686387,-0.022830220430718962,-0.04118474976265025,-0.08884525925561768,-0.030970866441783623,0.023295035277471496,0.005506091826675818,-0.00888133301224642,-0.005335738229914321,0.03526748953662085,-0.01063284800737304,-0.03388683213115568,-0.02767331980400022,-0.02159172943899663,-0.044657776086505396,0.00034354362882798364,0.012660798244968016,0.021756284833243694,0.0016333073453977623,-0.03085058463953919,0.013675261923643793,-0.011972288355547662,-0.014581804691242258,0.035552421658187776,0.018750016559241394,0.06326292286551057,-0.013934063845280932,-0.024388438442013983,0.007443570055947638,0.019246013724980346,0.02347357787762849,0.035921292589357695,0.07140814707208111,-0.02810409190134481,-0.03927067073720249,0.04268593995775547,0.019967700200720924,-0.08747374728693033,0.09959545010683289,-0.0037029998562584493,-0.02701894099247888,-0.07565782113216672,-0.04947402162611083,-0.05303671751394467,-0.03343146208509535,-0.022309748618631886,0.023569245638818313,-0.0034430710628651153,-0.03238170408463682,-0.05163024042568279,-0.0505605350848349,0.017617452637131506,-0.04454406505509028,-0.0029095335985904673,0.026731999861197935,-0.041959143478260075,-0.03957673731879305,-0.04472331401684099,-0.05180818316751929,-0.007233337464802361,0.02804918561922093,-0.019790913420625215,0.040476217407366524,0.10624559236305926,0.017880445404766576,0.06373824262809975,0.009800108483576804,-0.005051405407595816,-0.07699713586337391,0.09181292110583876,0.0003498288403966501,0.0015592366040325407,0.05795093006450464,-0.024907019247216354,-0.028530276586159205,-0.03800702394138017,-0.025111421389857246,-0.036712046679807014,0.023989342837960576,0.011520145049191365,-0.021259206624632314,-0.008151657703072397,-0.015140730390621457,-0.028584857353795543,-0.013236878130957303,-0.03126454034552854,-0.032721599382630556,-0.006049520945304303,-0.014911946857974765,-0.026300307936803425,-0.10271529511978118,0.0167954830342942,0.02212104369597326,-0.029098321106180287,0.009518495898948588,0.03982785454093079,0.12580201441684932,-0.07490934664319193,0.0035948203909017635,-0.029263104590421665,-0.014437855504195672,0.1117052998383535,0.11450905837894526,0.02164000528036138,-0.04179633065276323,-0.03349921580126497,0.061176860864655486,-0.0040405665943080765,0.038541123009172194,-0.03647256183188369,-0.010384059317989474,0.02236229279808201,-0.00017218013370863886,-0.0006770809691676736,-0.0019273526113213987,0.01400859454800147
Akatsuki no Yona,0.012279346418068065,0.04779682366065528,0.9999999999999988,-0.03533224948954992,0.09145826591943404,-0.0021621485477571517,0.0030591653409743737,-0.01908936412751544,0.04939358873412425,0.05757609943419945,-0.011260213938823297,0.010204946677155423,-0.0036720780612965976,-0.03900220051869114,-0.031767776068651686,0.04479313554785193,0.030333395988178653,-0.009206557112200116,0.00887937550258166,0.0034665653187533913,-0.019001182685882346,-0.0219315222093838,-0.01591202193474222,-0.028977381116790404,0.03710249800451927,0.01546235962842346,0.04292482474831595,0.0319584992655063,0.025452889821603236,0.03629771248601592,-0.01927857540218707,-0.002578939836191437,0.003349565022298388,-0.023638756533312773,-0.027455125432922306,-0.02244485383949663,-0.02079796325228403,-0.025106991579784962,-0.007745696055894767,-0.026855253611746028,0.008211592710459974,-0.014578717697296703,-0.0194555041290326,-0.004255508829437056,-0.005304890544998426,-0.011752885936460579,-0.01569703522737517,0.04646468018823574,-0.01559963692991177,-0.009985465807752128,-0.014703574573941234,0.07670733034273859,0.0014100012610119138,-0.04808074299896308,-0.0025458279567116154,-0.023309663847549403,-0.008440973985119242,0.008795109834048865,-0.027149637787411866,-0.03397869449828234,-0.004409616021196667,0.007102206636373433,-0.008788228999503418,0.023786864456915337,-0.011012085069098431,-0.022665220870745188,-0.0033084145717068598,-0.024857138137115847,0.0003535251176862324,0.01591436481409121,0.017190557126264695,-0.0037117424948399863,0.02925922750568982,-0.004325670464914436,-0.013548818118441004,-0.020134710891933603,0.022202734992893762,0.022198634376329157,-0.006739334374673602,-0.022858358234913344,-0.01732314889337066,-0.03581327977712815,0.00032999455720333546,-0.002448124470669025,-0.017733172098785877,-0.007335901878280342,-0.025951189410853663,0.014752458575389354,-0.005191257540917509,-0.012918657417595833,-0.027849590018082522,-0.015685636527403703,-0.017872369994853483,0.015585253159198747,-0.03153219819343595,-0.036792046844992723,-0.031372442608640895,-0.019002577924123944,0.01908019007141617,-0.011683529003495717,-0.018458901640741352,0.05798682262286292,-0.019222288136969707,-0.005875463967461726,0.0332627811484609,-0.018339689420598805,0.007356391012663248,-0.014230928772959693,-0.011068768367113565,0.02143670836272168,-0.02721998577862538,0.01313275750691302,0.0013005453056200602,-0.04785056108713943,-0.02514400677671745,0.013921262563637911,0.06974348857629299,-0.0033701309257633504,-0.013454801176515901,0.03851972529255356,0.01015545048964047,-0.0083185733577194,0.0015484344605135986,-0.03191542523916205,0.03315376886408852,-0.05216649957602245,-0.0065968004875000584,-0.021386413354786582,-0.002495473689995382,0.05410308214084055,0.07300806603967455,-0.034018233663858186,0.011781107141848738,0.005574572721591958,-0.00989943282611707,-0.01352390070843749,-0.046927414832339795,-0.007142731602256228,0.05164981266296423,0.0699185727146158,0.014920677229184286,-0.024450958856610177,-0.0343513160720299,0.03113890462973268,-0.028477901816483794,-0.016422630203896737,0.05151858232522821,0.079402458928692,0.029118789861848647,0.06836725878637366,-0.003650456797026387,0.018165095268182323,0.01220637709231203,0.013705053894124351,0.07294895294492525,-0.006392952016699073,0.04360250891464516,-0.02480500120823609,-0.029409887910051433,-0.0032370599373098326,-0.021318748608695422,-0.008561867097769101,-0.025328227225972912,0.00578620681621361,-0.022353288359389885,-0.0028025126921996163,-0.03833593243134691,0.04370583604637743,-0.0024646116877575413,-0.021197131452256525,0.012994656557654128,0.07842166439096787,-0.01753917073572893,-0.015303972803926771,-0.03786631026552054,0.016973193056089658,-0.025130007738730347,-0.018811387581003865,-0.015900292764700966,-0.01313406937195173,0.010632589843834316,-0.00885779857320367,-0.04040594638814023,0.0081719136860435,0.006580025269091367,-0.008211605596761219,0.04320844423026349,0.02585428575404566,-0.015327754076448532,-0.01744761149168371,0.02151028671249935,-0.034675197453045904,-0.002699001847825998,0.006711008989473791,0.04137253898308898,0.02105074309560105,-0.01716489813652194,-0.010051785659332041,-0.004408251143577984,-0.005730114067308247
Aldnoah.Zero,0.024556493128909528,0.10223909541257631,-0.03533224948954992,1.0000000000000007,0.05490488050545967,0.011633307472668683,-0.059321544101040215,0.026376968923696027,0.029050744146104042,0.030901020253955972,-0.008262586716414517,-0.045167692899664866,-0.005365088469762848,-0.035020419683959386,-0.011386536280555038,0.012067423597908912,0.007779771876789784,-0.0032560299641994136,0.05890260557610254,-0.03726328042586527,-0.04203677057410067,-0.008028795414203309,0.0026799358594037956,0.00821191019430518,-0.016415168148943945,-0.02617924462947578,0.025752738613848792,0.03544474989792676,0.04873134899894086,0.0206587388122286,0.005583782317473021,5.3923524706030786e-05,0.042267855545348315,-0.030937125300461412,-0.054143457903071145,-0.00647449290775488,-0.06332428080408559,-0.0561119366985785,-0.0584287623459024,-0.0026497042322207133,0.02498866872230381,-0.005851222979550986,-0.026775193594199977,0.02209793565768472,0.02421239074568725,0.0047820958028253,-0.052498198100243885,0.004357760745741537,-0.010589157510968871,0.008305915297172378,-0.013227276630916029,0.06134032896271618,-0.06744016517827942,-0.0011799730258876327,-0.03466295719620119,-0.024160495232612544,-0.01785352161808071,0.02601074263902141,-0.028940844237450903,-0.015335885725496866,0.02406343387686352,0.08125012268606374,0.014347072689767227,0.022776548429655714,0.00249025682296834,-0.009327615236691112,-0.05875724966972871,-0.07149972461037911,0.07290858332497145,0.011599268150713335,0.04046462969304854,-0.044066678911163754,0.0655014290391185,-0.010538185902832283,-0.02817878569615559,0.059823126100180646,-0.014182716449412162,-0.01499951797374776,-0.008478134812269859,-0.00578555404586391,0.04629851232467725,-0.031121200058039356,0.0012425619073737483,-0.021107122310466853,-0.003878465987157249,-0.016902607552826188,-0.014340942905611383,-0.06063919832836288,-0.0053199085068032165,0.0044782966466268975,-0.011526132175338684,-0.0031540204398563354,0.006280318084149057,0.04861830757958005,-0.018454056095832918,-0.03180129852075793,-0.02349463533896906,-0.013185997634021951,-0.06050545297512714,-0.02327116023913411,0.024801484713799008,0.048180584677286704,-0.018401557567095633,-0.041104086860638,0.017948046021747134,0.00753774591338515,-0.0043086353998105075,-0.015724950222262533,0.020265900158064648,0.016511703677697987,-0.018131923163082386,-0.006829368586332422,0.006654830501750905,0.02126537524260117,0.05100555491782327,0.06159207135592356,0.06084021490658533,-0.043816433581732976,-0.025549445479693417,0.02243467437215206,0.014774083404667857,-0.023427741739116135,0.07388009697557432,0.006801469860658544,0.02169026125939135,-0.01547156949915192,-0.06839967181014231,-0.037362352901959425,-0.04661666797930398,0.02361116454590977,0.00306412702627916,-0.008895900382852194,-0.01580379708650278,-0.060427121733402145,-0.016644310367499825,0.032499995929257695,-0.005389042672958244,0.041536094008988736,0.007650412627027064,-0.043121814178493964,-0.011682658540368334,-0.05023774623872572,-0.06767941191373036,-0.015227958696463416,-0.015194616542462906,-0.0276463948048926,0.007410439039663698,0.047924872187179016,-0.028148598424203173,0.061206461901429844,0.0018628989300588936,0.034467196325840305,-0.03060607821074618,0.08562058421113829,-0.018765895220514563,0.009374353422544371,0.02322315045890641,-0.0097621388073208,-0.0320066249711129,-0.01596875311075419,-0.031794635573576875,-0.015310187397627417,0.02901986206556576,0.004127911572854385,0.007008746782206322,-0.008418499278438612,0.01178886924288613,-0.020620098525155218,0.02481226446707928,-0.023410039764808283,-0.03198131367711598,-0.02946102230113345,0.009130183714375314,-0.005772402030625428,-0.0677007360664836,0.025309372310022768,0.04156041056583589,-0.04453966657170387,0.006135766012233909,0.05106136519012447,0.071223665408824,-0.054745440296201,0.01265334614734449,-0.012695543941792703,-0.011078224554163348,0.07152810029635526,0.04207318332236395,0.013724688936653249,-0.04991516363803463,-0.032057365672552914,0.03129649348047408,-0.0023742115825349675,0.018233589227873864,0.033554665375413115,-0.01010308403492858,0.07954934969834491,-0.018208157948571484,-0.027675370632603693,-0.029077579945602748,-0.008208845983909318
Amagi Brilliant Park,0.016053389655007914,0.04723348129393937,0.09145826591943404,0.05490488050545967,0.9999999999999996,-0.03032820123211654,-0.041864640761493446,-0.005596068228620867,0.05007223018172194,0.040051067197740674,0.02413956486017085,-0.03904630402000768,0.013431384967539945,-0.07516471834536213,0.021334453884487483,0.02407561449995823,0.02848008697696098,-0.01010655034105656,0.058098252003692515,-0.012632151282707088,-0.02870348416239572,-0.039655080529803724,0.02782210575661842,-0.015315395498760948,-0.003869474706984544,0.0077662000064469975,0.015951981358757444,0.017894541139226484,0.003929679871447572,0.07495302649563486,-0.009803407134268406,0.06696098586536599,0.10068190584289868,-0.04945318640414755,-0.09006854417661198,-0.012273226046058721,-0.0729273341562829,-0.0869669609811754,-0.04033295034728218,-0.029763256851661056,0.034479339220120434,-0.012765326298349646,-0.027933465958965033,0.0023010125600507365,-0.0024968296308620344,0.004834538993518306,-0.06358818900331971,0.07667798171486376,-0.026571213656478777,0.004926457166522562,-0.02258380706185997,0.07955405575810741,-0.058151886669115624,-0.014637432641850466,-0.0005920404476799418,-0.007484263487362076,-0.03850467341043539,0.0046803549884567785,-0.060669644883552726,-0.02400009262835337,-0.0309105483147875,0.01722225221890291,-0.007334198913612706,0.02932931386540961,-0.024056683712766952,-0.004656618745741323,-0.037427125014993665,-0.05687246980402867,0.05684798861312175,0.06969539672611838,0.011809696061493357,-0.0762607700846533,0.02937592032634466,-0.02641556749928088,-0.026860897842777124,-0.009562961748277725,0.024708526629140234,0.023950909317218366,0.0554483258770617,-0.013532510592196104,0.0443429435598494,0.0003432791207446289,0.00414096643680909,0.01581796471577492,-0.011347145750696125,-0.030323514596942634,-0.04987284802399497,-0.047602466683761765,0.03735228513056649,0.022983708778936844,0.005202141277308149,0.04686175738109118,-0.01491021304346067,0.04001855920848382,-0.029450354461769364,-0.045663467563505346,-0.019034177976441965,-0.029504523411403936,-0.012136923966963595,-0.039225282404372064,0.008998394374972976,0.030433884234854505,-0.006445856674230312,-0.0139398333448045,0.013782929139301051,0.015481570205547223,0.02939994365355641,0.033312908722207955,0.015946090238564855,0.10204565542991276,-0.04966971964960362,-0.002377135541037473,-0.0178278000598934,0.007361871076041089,0.01061839009016871,0.0226717414890042,0.056337053730663875,-0.018150566264474387,-0.03719135699449047,-0.01868909153018118,-0.01199931903252383,-0.05632987514547733,0.06290995417587396,-0.006130220899341629,0.036103799264879194,-0.04752032222644392,-0.00770937748524442,-0.03488544301065313,0.0029126854749546636,0.02346696218299603,0.02143148720338292,-0.02205277643909743,-0.00444108621106409,-0.03202424573400328,-0.008839292074673608,0.017049372120613544,-0.053420273242409624,-0.04876027718873138,0.030755093277391368,-0.022772143892691294,-0.006073648335119147,0.01615508123688823,0.0022852243969190833,0.055983540818906885,0.01540045224184167,-0.017015666279906954,0.062292316933294775,0.0636210873670246,0.014717592203835977,0.09967617485881596,0.023190556481918003,0.051156667281747815,-0.013783629880110332,0.04754183930861433,-0.006430239221792443,0.01070868843801958,0.0897800291280196,0.0019228199903285875,-0.002077918324184208,-0.02908422753378024,-0.04850589083170343,-0.032202612930663066,-0.000181987050473411,0.018574375786501646,0.027946331172609504,-0.010334214949706958,-0.019511761007584748,-0.03738214892999322,0.0030517378947285227,-0.05380634945644279,-0.018747980840260536,0.015455516375514749,0.0041983845353757085,-0.04378395380143057,-0.06650347063819582,0.010052169616234377,0.030075825135888412,-0.017878660706717633,-0.000621073260586033,-0.0043773949987032925,0.0602110676319166,-0.028812730706503656,0.04603098065099183,1.6596208635938077e-05,-0.0024542731189832814,0.009924504949959403,0.0627039093602078,0.0333157117316858,-0.023269756848623077,-0.002869035082444634,0.1408849561882376,-0.007707495353877704,0.05027361027706625,0.0016038509453655352,0.006128886246177422,-0.0066151929689475895,0.001851007651342407,-0.011715108820100531,0.007088118834695204,0.0012530114838547573
Angel Beats!,0.005383620119770372,-0.014332084948429883,-0.0021621485477571517,0.011633307472668683,-0.03032820123211654,1.0000000000000018,0.11236212879468377,0.034847312949880374,-0.006963380249308875,-0.01848263005132949,0.006114444853101001,0.007726414859451294,-0.0015474166647712472,0.015434153209337026,-0.015503111487397957,-0.0069011526001853144,-0.033595856822262134,-0.02350517348889412,-0.04946540236932114,-0.020648708568601522,0.0011406790482490468,-0.006126468621512909,-0.05091141152665439,-0.03394769931690309,0.047776897400078414,0.0014550045399828095,-0.025332036809104737,-0.04789153957190339,-0.018804669083212735,0.00931441551022998,-0.017251986310867502,-0.028822330933870377,-0.07365934918459834,0.10418595637700478,0.12193991840419138,0.0007844878903420755,0.06461687260371211,0.07561689355332506,-0.01965896329090051,0.0012493598497719677,-0.04154365524979988,0.035076089301313076,0.010274031710378318,-0.00014324040707090367,-0.07202717075837824,-0.038339171309114746,0.0003278584318358385,-0.007157497608718019,-0.033609254744195204,-0.05015426353365189,-0.017934203928208478,-0.027623967782594596,0.02498155695206155,-0.003268697022099155,-0.01902596214199019,-0.009217884819232702,-0.018739102167663033,-0.01569201055900469,0.018329867561210588,0.03909494734734653,-0.01621457449952086,0.006245111058525931,-0.001677165628554942,-0.04735041132011976,-0.03357582480577976,-0.019893055681956377,-0.003553234863180444,0.04395101423129699,-0.030616321694942314,-0.02809956146382413,-0.014648741627053015,0.015812321955066617,-0.037430515924063525,0.02351910364534908,0.016680604413324356,0.052848104085668285,-0.025135137276151704,-0.023582758762397623,0.0019660338624334843,-0.02021331913538015,-0.06933966077463152,0.016875858633729444,-0.03734075964638471,-0.04959340331677948,-0.03272047643461993,-0.020075069144465177,0.013971713627191847,-0.0017788575072259947,-0.004367579546524458,-0.0647212081724172,-0.05070598727929532,-0.03051613984822156,-0.008733635231457395,-0.0356861754047714,-0.014936661979549471,0.011210875114510618,0.007976992819378909,0.005544778817846229,0.044235151984004004,-0.0023293482249101966,-0.03718415738958662,-0.04806808016879647,-0.02334345276752709,-0.0034987171293953258,-0.009347944228451416,-0.059917654661290135,0.03395437902780454,-0.01501621158442823,-0.011398632449651466,-0.029777550102401164,-0.02171891305261885,-0.012487070041538435,-0.008638975765041548,-0.0460452229880449,-0.03205245216940137,0.02196348597212225,-0.062258333010158276,-0.009606810284394082,-0.017032217571647457,-0.020016199722124792,-0.015887299647786002,0.030700125259355237,-0.059875512176956525,0.053432899483200416,-0.025549767946884155,0.020269541382015387,-0.022443266392816134,0.005390231876415898,-0.008637995460642957,0.035535819842614766,-0.029611792210023156,-0.0387626613250274,-0.012209845442676125,-0.008269477461891196,0.016206412586664512,-0.008702393069954805,-0.006161569321243481,0.07039603713709114,-0.04077797293050484,-0.022669977439721583,0.016265506576538382,0.008802988325886508,-0.003876782348415195,-0.026368931314367006,-0.022367051810003556,0.021031980662415004,-0.021259433699495248,-0.05389018705432255,-0.010135753255726316,-0.004180842254970237,-0.04311593750204837,-0.04054302181364466,0.004110248272184769,-0.05329306726258582,0.006167442646446169,-0.011660800373087227,-0.05168557517964588,-0.05606503144063584,-0.06360160716702465,-0.0055894746582923205,0.052491827929848696,-0.011523297667788139,-0.07368054381703716,-0.06841336831278917,-0.04079303463278028,-0.04077993494938908,-0.02295796640124438,0.06229587926672714,0.0016156056121928168,0.005598295003520396,0.002676750056815222,-0.0007103244063638751,-0.02252938319780862,-0.00046480851531860857,0.07735777352833027,-0.043901506010292066,-0.03500904244753206,0.0005351623551616416,-0.044345050683123784,0.04259220517748457,-0.03454433818962114,0.04509843896393059,-0.0285190241456323,-0.022068754489358952,0.005478418864939639,-0.04386666025700418,-0.053599937507486387,-0.04855915242450457,0.061109628867490814,-0.005253012567879656,-0.06371455118894595,-0.024061395246991836,-0.07294363669915326,0.012600387794227792,0.003574291852829457,0.004728786844769574,-0.03571327695379767,-0.03451025347223664,-0.0399479763606649,-0.0017596773486589314
